,SOURCE_ID,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,pseudocolour,pseudocolour_error,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,phot_variable_flag,l,b,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,ag_gspphot,ebpminrp_gspphot
1579,64980900980791680,1085636824,56.67808447645288,23.524930212505737,1.2060738499892798,0.048306495,24.967115,7.933357894301825,0.0565412,-10.12225749705344,0.041769728,31,,,0,0,1.0088224,1867.2665,16.306564,144.3005,17.135359,354.7487,15.4057865,1.3030169,1.7295723,,,,,,,NOT_AVAILABLE,166.95313413817388,-24.002776265868327,False,False,0,True,False,False,False,False,True,True,False,4886.6,4.4193,-0.5788,763.4847,1.1995,0.65
1580,64981137202021376,1035733506,56.51728508779695,23.40531966531974,7.349143996550216,0.014684566,500.46722,19.01388855774152,0.017904876,-45.462388901362175,0.012832305,31,,,0,0,1.0410229,356.74213,12.397641,103.85218,13.016661,135.63846,11.634639,1.2600608,1.3820219,5.260652,5.333549,14,29.57548,16.331842,0.0,NOT_AVAILABLE,166.92209360406525,-24.190554099775976,False,False,0,True,True,True,False,False,True,True,False,5158.721,4.5815,-0.3873,135.2927,0.762,0.4102
1581,64981309001041280,1281726442,56.54362487744213,23.434312223899788,1.4587856159268286,0.11888757,12.270295,13.018328624798468,0.14667697,-9.915722221849697,0.1034314,31,,,0,0,1.0324407,787.50366,17.779484,32.515766,19.061865,121.00686,16.721676,1.3377494,2.340189,,,,,,,NOT_AVAILABLE,166.92026733522314,-24.15284503230664,False,False,0,False,False,False,False,False,True,True,False,3803.8892,4.6179,-0.5383,537.7906,0.9545,0.526
1582,64981622535307264,686401553,56.50408687535799,23.457174606150517,3.3353066646691274,0.032327197,103.17339,2.832078538276658,0.04075167,-35.905722865117475,0.028175946,31,,,0,0,1.0444975,2704.6406,15.146403,506.06775,16.051708,830.9146,14.2105055,1.311741,1.8412027,-14.769169,8.951066,10,2.8980362,,,NOT_AVAILABLE,166.8740048166179,-24.16037293806599,False,False,0,True,False,False,False,False,True,True,False,4593.419,4.6458,-0.0532,287.7405,1.0026,0.5329
1583,64981863053470592,201989716,56.593679900426444,23.485427897777026,7.150415256448715,0.08726354,81.94047,19.859186488699244,0.10187264,-44.830015852542616,0.06970668,31,,,0,0,0.9135021,620.72723,17.219704,46.908306,19.208763,186.35841,15.883824,1.5567682,3.3249388,,,,,,,NOT_AVAILABLE,166.91970543510402,-24.084135794435277,False,False,0,True,False,False,False,False,False,True,False,3282.263,4.8738,0.0891,139.8974,1.1729,0.8015
1584,64981897413210752,1290321439,56.57727633637798,23.47861004509044,4.036925943871814,0.086547375,46.64412,42.48122382136202,0.10549787,-25.495037123467846,0.072259255,31,,,0,0,0.98770535,921.17834,17.149256,42.472305,18.70401,326.2622,15.957297,1.4350194,2.7467127,,,,,,,NOT_AVAILABLE,166.9125613562817,-24.09931158754114,False,False,0,True,False,False,False,False,True,True,False,3602.1235,4.7897,-0.2005,239.8079,1.0976,0.6661
1585,64981931772948352,472350361,56.5808673752533,23.484070297973982,0.6889746714424804,0.038829647,17.74352,10.11208038894647,0.047248717,-4.021017386139205,0.0313125,31,,,0,0,0.9476313,2533.4285,15.59057,259.141,16.205544,268.10526,14.829059,1.2604264,1.3764849,,,,,,,NOT_AVAILABLE,166.91119697901482,-24.093057680835958,False,False,0,False,False,False,False,False,True,True,False,5984.5356,4.1654,-0.565,1159.8164,1.2145,0.6646
1586,64981931772948480,1766081911,56.575062291586306,23.486457610450035,7.179336279416077,0.019664617,365.08905,19.818583154771783,0.023772229,-43.24129115752879,0.015966,31,,,0,0,1.3110294,2126.9243,10.363573,978.022,10.842356,1662.1118,9.716273,1.2306798,1.1260824,6.5240555,0.73763156,11,77.79182,1.9797584,0.0070699835,NOT_AVAILABLE,166.90512526135672,-24.094881014284066,False,False,0,True,True,False,False,False,True,True,False,5981.2676,4.1313,-0.4238,138.6482,0.7654,0.4162
1587,64981961836109312,1057321056,56.5432858700824,23.470115244846124,3.949568244762786,0.35305977,11.186685,60.332071224775284,0.41338128,-2.810346309372718,0.29194027,95,1.1806314,0.08090568,0,0,1.0061208,296.78183,19.388714,7.220401,21.152779,38.14794,18.074806,1.5546421,3.0779724,,,,,,,NOT_AVAILABLE,166.89358730245573,-24.126592754154142,False,False,0,False,False,False,False,False,False,False,False,,,,,,
1588,64982103571640576,343876161,56.560796891692284,23.49105649206681,2.029240993698412,0.024874775,81.57827,4.552846867919919,0.03038499,-14.528458560700468,0.020952504,31,,,0,0,1.0534897,3954.6506,14.519605,513.8601,15.204821,655.74963,13.712543,1.2710085,1.4922781,13.594313,5.53825,11,5.622366,,,NOT_AVAILABLE,166.89113935780665,-24.10029636518558,False,False,0,False,False,False,False,False,True,True,False,5170.93,4.3724,-0.4806,481.9934,0.9725,0.5263
1589,64982172291116032,1513804934,56.54853200476878,23.508672064836393,0.5135729574451195,0.04895482,10.490754,-0.41446344206985186,0.057571355,3.4709251374872587,0.03971794,31,,,0,0,1.005244,1938.3481,15.979912,189.49063,16.667057,218.06944,15.1571665,1.2832026,1.5098906,,,,,,,NOT_AVAILABLE,166.8690346126919,-24.09485097651069,False,False,0,True,False,False,False,False,True,True,False,6173.923,4.0335,-1.2015,1408.4656,1.5668,0.8664
1590,64982236713988352,1455524758,56.468573941711604,23.444089622997698,1.1988633944197904,0.1085754,11.041759,9.241401346095838,0.13497816,-18.69171942744445,0.09018119,31,,,0,0,0.90716743,917.924,17.555168,35.849804,18.56316,154.9986,16.57614,1.323705,1.9870205,,,,,,,NOT_AVAILABLE,166.8572478663797,-24.19197916908756,False,False,0,True,False,False,False,False,True,True,False,4041.398,4.7581,-0.5484,546.1951,0.7199,0.3879
1591,64982241010598912,1764908488,56.47529483623701,23.451263390419843,1.589614857831455,0.09600074,16.558361,4.860964275718972,0.12359612,-5.07312707894915,0.08020619,31,,,0,0,1.0050963,1017.7701,17.297613,36.70648,18.44311,176.70381,16.251152,1.3560648,2.1919575,,,,,,,NOT_AVAILABLE,166.85695514062266,-24.18252347942745,False,False,0,False,False,False,False,False,True,True,False,4227.5903,4.6714,-0.0192,526.8333,1.2535,0.6763
1592,64982271073366912,555982221,56.47840017953311,23.45820478257809,1.80054246269281,0.016005553,112.49486,7.178091204089362,0.02146674,14.474255709750212,0.013941901,31,,,0,0,1.150159,3259.7178,13.108019,893.0212,13.886712,2009.3547,12.239543,1.2906947,1.6471691,28.227064,1.5099741,11,17.914736,0.38361087,0.32044291,NOT_AVAILABLE,166.85414414055154,-24.175472077157387,False,False,0,False,False,False,False,False,True,True,False,5150.625,3.5757,-0.3904,537.6418,1.2545,0.6805
1593,64982344089813248,731990001,56.46988426929079,23.46487435939193,7.216786495064386,0.058647167,123.054306,20.003641467123558,0.07758923,-46.246385433920125,0.050357424,31,,,0,0,1.0719284,348.54626,16.27454,67.93903,17.967371,151.87523,15.030655,1.476151,2.936716,,,,,,,NOT_AVAILABLE,166.84289048162276,-24.175795517100575,False,False,0,False,False,False,False,False,False,True,False,,,,,,
1594,64982825126146816,670297178,56.52288978988393,23.506512468155847,1.1162391439291413,0.095714904,11.662125,32.55094991900467,0.11632632,-47.022316615437376,0.07989408,31,,,0,0,1.0358018,1062.7067,17.362194,49.034977,18.231182,149.37103,16.432045,1.3171921,1.7991371,,,,,,,NOT_AVAILABLE,166.85158174125246,-24.11228013477273,False,False,0,True,False,False,False,False,True,True,False,4753.5117,4.8021,-1.3838,587.5262,1.2527,0.6853
1595,64983649759863680,1395737571,56.58176505929883,23.52136285471627,3.0970322511317563,0.015082151,205.34421,8.994329562319738,0.016826635,-14.933741065648924,0.012511135,31,,,1,0,0.99477875,5554.3,11.900842,1305.0962,12.484789,2922.29,11.160862,1.2556907,1.3239269,22.25764,1.3125043,10,33.03212,0.3123009,0.50222224,NOT_AVAILABLE,166.88434270278756,-24.06494533855472,False,False,0,True,True,False,False,False,True,True,False,6910.106,4.0649,-0.5372,320.5838,1.586,0.867
1596,64984023420476800,167225561,56.67331129674749,23.551677000646826,2.814302448108827,0.088829346,31.682125,13.176326101037198,0.11095431,-12.317228303018995,0.07547297,31,,,0,0,0.95904386,920.7892,17.384209,29.954456,19.013613,169.09581,16.158081,1.4638543,2.8555317,,,,,,,NOT_AVAILABLE,166.9298515756513,-23.98598038993545,False,False,0,True,False,False,False,False,True,True,False,3681.1846,4.5815,-0.1762,330.4586,1.4962,0.895
1597,64984779334734336,1046994669,56.52729450187727,23.568462392629907,1.6042688827361469,0.11592292,13.8391,12.86473663304443,0.12867577,-8.022379990087897,0.099568255,31,,,0,0,0.94541126,796.64886,17.682526,27.47913,18.930513,118.03628,16.575237,1.3969097,2.355276,,,,,,,NOT_AVAILABLE,166.8091767460096,-24.063747109306007,False,False,0,False,False,False,False,False,True,True,False,3896.8525,4.7158,-0.2623,458.8116,1.0555,0.5923
1598,64984886710441728,272633608,56.572008076285876,23.58835183840775,1.1962265893331645,0.023633031,50.616722,3.1977208261283594,0.02641842,-9.395714533469382,0.019562269,31,,,0,0,1.0831343,3776.8,14.497849,675.3463,15.247092,1127.226,13.642703,1.2889981,1.6043892,-0.96967816,6.8039637,8,5.9134154,,,NOT_AVAILABLE,166.82769945490244,-24.02145222324261,False,False,0,True,True,False,False,False,True,True,False,5808.332,4.0827,-1.0869,745.8669,1.5566,0.86
1599,64984886710442880,757211880,56.561572497298,23.58109482077884,0.7638442949019926,0.05242549,14.570094,1.1761040136191674,0.056250744,1.7535060174640869,0.04028908,31,,,0,0,0.9797807,1769.3142,16.227262,211.1769,16.982998,454.65607,15.364186,1.2936115,1.6188116,,,,,,,NOT_AVAILABLE,166.82530705696033,-24.03325720619692,False,False,0,True,False,False,False,False,True,True,False,6017.5527,4.3737,-0.796,956.1446,1.6823,0.9267
1600,64984921070181504,1670072572,56.550350084760375,23.582539217877997,2.6691064848380024,0.04792223,55.696625,-11.616169539134733,0.054264393,-7.6499505868638975,0.038224097,31,,,0,0,1.0199492,1917.7749,16.110485,131.3975,17.211237,633.6486,15.078969,1.3516034,2.132268,,,,,,,NOT_AVAILABLE,166.81591486148156,-24.039113296227463,False,False,0,True,False,False,False,False,True,True,False,4539.0605,4.6423,0.0093,349.1108,1.4807,0.792
1601,64984921070182144,987476006,56.55000395999104,23.5764030836363,2.8654578923959813,0.015181279,188.74944,-6.835052834931903,0.01764436,-14.703551975743776,0.012335237,31,,,0,0,1.0379891,5040.9263,13.446167,859.4934,14.107222,1619.166,12.649601,1.2711749,1.4576206,34.926384,2.4667282,12,12.457816,,,NOT_AVAILABLE,166.82018102281094,-24.043864441001926,False,False,0,True,True,False,False,False,True,True,False,6003.496,4.2862,-0.634,342.1217,1.3913,0.7633
1602,64984951133439232,1114606908,56.552852464053856,23.587012648241203,7.280859159894756,0.09170236,79.396645,20.858783200882606,0.09618676,-44.736201780282386,0.06820962,31,,,0,0,1.0779377,892.73956,17.09217,27.069155,19.02397,230.77559,15.796086,1.5112083,3.2278833,,,,,,,NOT_AVAILABLE,166.81447454423173,-24.034261418367812,False,False,0,True,False,False,False,False,True,True,False,3238.2556,4.9221,0.043,138.0725,0.7406,0.508
1603,64985019852908800,1294519034,56.614732684788045,23.576003333929442,1.8547612285451698,0.024873119,74.5689,-4.426136901978907,0.02823892,-0.8334268481512832,0.020458732,31,,,0,0,1.0429475,2482.2512,14.754609,444.1088,15.536392,981.5711,13.880232,1.2947938,1.6561604,30.412115,7.074247,12,5.0738406,,,NOT_AVAILABLE,166.86848919694916,-24.00420559539565,False,False,0,True,True,False,False,False,True,True,False,5147.25,4.2638,-1.0276,513.8015,1.2866,0.7056
1604,64985058509132800,1469781040,56.59501888481906,23.58360503984693,1.0296268451116584,0.028466431,36.16986,-2.745520817547309,0.033354092,0.6871062831100777,0.025958939,31,,,0,0,1.0630385,2441.2983,14.925896,332.33954,15.685123,1180.3434,14.05451,1.2996114,1.6306133,-39.88672,9.021876,10,3.597003,,,NOT_AVAILABLE,166.84826596926058,-24.01075925051678,False,False,0,True,True,False,False,False,True,True,False,5889.759,4.0933,-1.3996,845.5416,1.661,0.9218
1605,64985127228608128,874414009,56.61581566561294,23.592514924329777,7.350579885028082,0.016052943,457.8961,18.427570634978657,0.019042322,-44.855479132862804,0.013261496,31,,,0,0,1.177594,256.3414,12.563813,73.83236,13.306281,96.358635,11.721897,1.2800683,1.584384,6.9034915,5.2234654,12,25.492489,12.678298,0.0,NOT_AVAILABLE,166.85711493213103,-23.991335358037354,False,False,0,True,True,True,False,False,True,True,False,5285.2686,4.5446,-0.1987,135.6741,1.2509,0.6748
1606,64985329090584064,1731670977,56.56886661195839,23.611932725199154,1.5940852732057251,0.11694783,13.630739,-12.24744098964137,0.130317,-5.469169675581741,0.095655106,31,,,3,0,1.0937786,862.30994,17.660116,16.714565,18.926739,144.21849,16.546541,1.3997787,2.3801975,,,,,,,NOT_AVAILABLE,166.80798855481214,-24.005954825140442,False,False,0,False,False,False,False,False,True,True,False,3666.0671,4.0455,-1.363,537.9702,1.1553,0.6329
1607,64985848783217280,237297641,56.941693543636944,23.35697070615207,1.4780668990548498,0.050265532,29.405178,-1.9904073124338713,0.057063624,4.880328439056417,0.04494642,31,,,0,0,1.0128095,2019.5015,16.043423,228.92093,16.709099,579.6103,15.255662,1.2624167,1.4534369,,,,,,,NOT_AVAILABLE,167.2724630102856,-23.96303341291388,False,False,0,True,False,False,False,False,True,True,False,4465.778,4.4658,-0.7131,700.4562,0.3235,0.1725
1608,64985986222167680,1555132671,56.96204047680177,23.38116410759613,0.9265281711652646,0.036935627,25.084946,6.824919729655845,0.041801747,0.6947087076337063,0.033024404,31,,,0,0,0.9402441,2717.3367,15.453822,347.69702,15.945695,508.66196,14.794938,1.2332842,1.1507568,,,,,,,NOT_AVAILABLE,167.26955553920035,-23.932584731584594,False,False,0,True,False,False,False,False,True,True,False,4862.217,4.2638,-1.8038,884.5381,0.152,0.0828
1609,64986123661117312,1402326170,57.0112109630483,23.381747636940105,1.2401266733097156,0.04011611,30.913435,18.346890509885398,0.046233777,-14.901658615593583,0.03727911,31,,,0,0,0.9141132,2261.7168,15.612986,284.14215,16.205702,645.8855,14.886772,1.2417985,1.3189297,,,,,,,NOT_AVAILABLE,167.30542069871157,-23.901561911972454,False,False,0,True,False,False,False,False,True,True,False,5054.116,4.5511,-0.0361,693.077,0.5131,0.2725
1610,64986226740331648,377266282,57.01890801993373,23.38244526186027,1.5627192507764465,0.015335273,101.90358,-1.4107019026827423,0.018086402,-4.023137815118215,0.014058703,31,,,0,0,0.90178394,2812.2283,9.822091,1106.2292,10.409527,1545.2496,9.086718,1.2508082,1.3228092,25.9782,0.31706396,8,99.57706,2.7156317,0.0008673243,NOT_AVAILABLE,167.31058264845117,-23.896258335481228,False,False,0,True,True,True,False,False,False,True,False,,,,,,
1611,64986325522809728,890349546,57.02080880346131,23.40357707910696,7.452761101984951,0.18260336,40.813934,19.84477584934094,0.20568083,-47.13858324068734,0.17658637,31,,,0,0,1.100372,529.9659,18.267855,7.6136107,20.152155,117.401375,16.919113,1.585699,3.2330418,,,,,,,NOT_AVAILABLE,167.29631263405508,-23.879544380476393,False,False,0,False,False,False,False,False,True,False,False,3027.0527,4.9973,0.0733,148.6177,0.5754,0.4274
1612,64986325522815232,255800827,57.01972304724383,23.40869175292335,1.8719315140437789,0.12701966,14.737337,8.769472079180916,0.12840094,-4.543812071978142,0.10902845,31,,,0,0,0.9636333,845.8446,17.614305,23.836224,18.83144,140.17117,16.545252,1.3631481,2.2861881,,,,,,,NOT_AVAILABLE,167.29171900416293,-23.876460734466242,False,False,0,True,False,False,False,False,True,True,False,5375.2026,4.1944,0.3653,1368.1447,2.538,1.3716
1613,64986570337712256,283018725,56.987503441058,23.426936977772254,1.0782548953932913,0.02954778,36.49191,0.10109774749848743,0.033301678,-3.879151533775331,0.02652487,31,,,0,0,1.0567156,3279.027,14.953444,547.85223,15.4078455,638.3728,14.325334,1.22789,1.0825119,,,,,,,NOT_AVAILABLE,167.25442226318083,-23.88308908915209,False,False,0,True,True,False,False,False,True,True,False,5904.0283,4.4883,-0.3744,785.2192,0.6363,0.3449
1614,64986570337713280,718484099,56.9879879582847,23.418427800764604,0.7303968646876228,0.047252864,15.457197,-0.24897891016624052,0.05298929,-5.37794568088518,0.043184422,31,,,0,0,1.0132743,223.04774,15.976659,42.55528,16.506956,71.93278,15.266125,1.2548797,1.2408314,,,,,,,VARIABLE,167.2610867686258,-23.88904479999734,False,False,0,True,False,False,True,False,True,True,False,5548.864,4.5341,-0.5121,887.3405,0.8023,0.4353
1615,64986600400420864,500422446,56.99058939576348,23.426840672830785,1.942374725924702,0.019869676,97.75573,-15.894373377930851,0.01999391,-0.5611428294325048,0.015550185,31,,,0,0,0.9852071,4531.9155,13.588891,979.0389,14.040704,1556.5676,12.962852,1.2275994,1.0778522,-24.407227,5.5870643,12,10.095724,,,NOT_AVAILABLE,167.25677074813126,-23.881240921274404,False,False,0,True,True,False,False,False,True,True,False,5970.199,4.3106,-0.5732,490.343,0.6758,0.368
1616,64986913935106432,1104241874,56.88589273593632,23.389052472437374,0.641645239230841,0.030295657,21.179445,7.330804336314168,0.036838807,-6.298598688232161,0.027142027,31,,,0,0,1.0155249,3404.5835,15.00003,460.62805,15.473628,734.9873,14.360594,1.2273986,1.1130342,,,,,,,NOT_AVAILABLE,167.20744203049784,-23.974118704231277,False,False,0,False,False,False,False,False,True,True,False,5196.8843,4.1467,-0.4797,1243.0084,0.2878,0.1547
1617,64987150156561024,1019098225,56.91676086873625,23.43028573768497,1.6117624898394853,0.13564979,11.881792,-7.235514651635302,0.15947239,-21.811727666376502,0.119516514,31,,,0,0,0.9228703,667.8328,17.897573,28.381294,19.057169,157.92494,16.881084,1.3227619,2.1760845,,,,,,,NOT_AVAILABLE,167.19971048595062,-23.92459405065403,False,False,0,False,False,False,False,False,True,True,False,3644.4993,4.7079,-0.6025,511.83,0.4002,0.2243
1618,64987188813006592,1630373184,56.96075649608418,23.4097959088868,1.8486543933920432,0.015138306,122.11765,5.117079678658821,0.017947244,-10.74682359700871,0.013733253,31,,,0,0,0.9763547,4781.582,12.521081,1105.7454,12.970273,2111.1406,11.903058,1.2232448,1.067215,-36.795017,1.1622312,11,18.064863,0.49964043,0.3835445,NOT_AVAILABLE,167.24738378443118,-23.912326062091864,False,False,0,True,True,False,False,False,True,True,False,5589.7075,4.0751,-0.2664,532.0809,0.4363,0.2351
1619,64987287595512064,74510438,56.9451688044069,23.428915703071876,1.9952105376811968,0.17925273,11.130712,15.94165511777934,0.2064086,1.3331353726810864,0.15885657,95,1.2077866,0.04394094,0,0,1.053754,423.0476,18.16882,21.963758,19.708368,78.81701,16.965332,1.450932,2.7430363,,,,,,,NOT_AVAILABLE,167.22170644168952,-23.907951005589034,False,False,0,False,False,False,False,False,True,True,False,3417.324,4.8428,-0.0703,353.6873,0.6092,0.3918
1620,64987356314664192,548314634,56.979083944298914,23.4371557002281,1.9871205313126028,0.018484954,107.49935,8.947916769184792,0.019661607,-9.518211186626372,0.014544956,31,,,0,0,1.0063384,4536.755,9.58716,2171.327,10.289305,3139.4094,8.775883,1.2684836,1.513422,33.33993,0.17961524,10,123.5663,1.5349096,0.01780982,NOT_AVAILABLE,167.24063628499903,-23.880809147679372,False,False,0,True,True,False,False,False,True,True,False,4789.7847,2.6458,0.0738,462.5275,0.6805,0.3573
1621,64987394971433984,1034702949,56.96290137293525,23.43485737703351,0.8011812271466089,0.030332444,26.413342,5.730497133125016,0.033484086,-4.261035432325664,0.027572686,31,,,0,0,1.2233775,3881.502,14.427199,821.47546,14.84598,1014.1016,13.827722,1.2242694,1.0182581,42.550514,7.7893147,13,5.4497466,,,NOT_AVAILABLE,167.23039574179418,-23.892559020126452,False,False,0,True,True,False,False,False,True,True,False,5905.938,3.7623,-0.5842,1610.7704,0.5464,0.2972
