GaiaDR3 RA_ICRS DE_ICRS dpgeo b_dpgeo B_dpgeo Gmag e_Gmag BPmag e_BPmag RPmag e_RPmag Mass e_Mass logT e_logT logL e_logL logg e_logg Simbad x y z vx vy vz
64990792288875264 56.900224 23.473938 132.014 130.121 133.459 17.4047 0.0013 19.2826 0.0279 16.1041 0.0044 0.1977 0.0234 3.4701 0.0075 -2.2304 0.0651 4.8186 0.0311 Simbad 66.126384 101.438535 52.585389 0.0 0.0 0.0
69947635521777152 56.905697 25.333848 137.617 136.415 139.199 16.4612 0.0013 18.2354 0.0135 15.1906 0.0043 0.3145 0.0268 3.4980 0.0056 -1.9459 0.0635 4.8175 0.0213 Simbad 67.915094 104.204190 58.885199 0.0 0.0 0.0
66737576965143296 56.906973 24.406252 135.259 133.732 137.302 16.9235 0.0011 18.8577 0.0350 15.6171 0.0037 0.2473 0.0312 3.4833 0.0075 -2.1058 0.0745 4.8263 0.0259 Simbad 67.251949 103.191730 55.889534 0.0 0.0 0.0
64990586130069504 56.908467 23.467849 136.660 136.347 136.953 13.1137 0.0007 13.8543 0.0054 12.2688 0.0038 0.6729 0.0062 3.6336 0.0024 -0.9253 0.0131 4.6788 0.0032 Simbad 68.441634 105.023176 54.422715 0.0 0.0 0.0
66820590092840960 56.908632 24.819551 135.524 134.965 136.209 15.3938 0.0005 16.8060 0.0072 14.2282 0.0020 0.4395 0.0098 3.5275 0.0031 -1.6158 0.0282 4.7557 0.0152 Simbad 67.158420 103.054742 56.887802 0.0 0.0 0.0
66791483097102464 56.909927 24.599773 140.413 138.527 142.337 17.5927 0.0023 19.5370 0.0367 16.2747 0.0044 0.1902 0.0229 3.4677 0.0079 -2.2519 0.0675 4.8161 0.0320 Simbad 69.701649 106.962618 58.450727 0.0 0.0 0.0
66741116018188416 56.914056 24.458732 138.134 136.616 139.688 16.1334 0.0013 17.8456 0.0179 14.8785 0.0038 0.3560 0.0268 3.5067 0.0058 -1.8433 0.0671 4.8026 0.0210 Simbad 68.639827 105.349766 57.192688 0.0 0.0 0.0
64900739711320960 56.915862 23.001102 132.991 131.271 134.751 17.2318 0.0013 19.0333 0.0452 15.9560 0.0074 0.2194 0.0282 3.4763 0.0077 -2.1737 0.0710 4.8237 0.0289 Simbad 66.824239 102.570236 51.966077 0.0 0.0 0.0
66737095928811648 56.918617 24.364356 134.551 134.123 134.948 10.4023 0.0007 10.7434 0.0040 9.8965 0.0028 1.0685 0.0127 3.7669 0.0029 -0.0081 0.0239 4.4934 0.0078 Simbad 66.901230 102.699207 55.507373 0.0 0.0 0.0
63923205154013312 56.920751 21.817917 129.203 126.677 131.731 18.0406 0.0020 20.0518 0.0912 16.6753 0.0043 0.1648 0.0087 3.4528 0.0077 -2.3797 0.0717 4.8000 0.0298 Simbad 65.467522 100.506525 48.019351 0.0 0.0 0.0
65013474012743936 56.921684 23.740086 134.088 133.809 134.388 13.3178 0.0006 14.0967 0.0083 12.4490 0.0055 0.6457 0.0057 3.6205 0.0024 -0.9980 0.0128 4.6823 0.0048 Simbad 66.990524 102.848318 53.982260 0.0 0.0 0.0
65208396808627840 56.922764 23.971728 135.177 134.855 135.515 13.0072 0.0015 13.7206 0.0066 12.1732 0.0037 0.6830 0.0069 3.6384 0.0027 -0.8989 0.0149 4.6774 0.0028 Simbad 67.412006 103.499672 54.920498 0.0 0.0 0.0
70060610341280128 56.932933 26.224012 139.926 138.261 141.490 16.8171 0.0017 18.5871 0.0216 15.5416 0.0056 0.2771 0.0292 3.4900 0.0064 -2.0351 0.0684 4.8249 0.0234 Simbad 68.488378 105.193078 61.830757 0.0 0.0 0.0
66791624833561856 56.935225 24.615331 134.975 133.287 136.736 17.1915 0.0010 18.8772 0.0319 15.9133 0.0036 0.2321 0.0289 3.4796 0.0074 -2.1425 0.0706 4.8254 0.0274 Simbad 66.948475 102.836897 56.220339 0.0 0.0 0.0
65012408860856832 56.936138 23.700705 137.025 135.576 138.576 16.6482 0.0011 18.4190 0.0212 15.3802 0.0046 0.2917 0.0283 3.4932 0.0061 -2.0005 0.0663 4.8228 0.0224 Simbad 68.452004 105.150074 55.078435 0.0 0.0 0.0
64007244778181248 56.936175 22.212093 137.839 135.086 141.110 18.1596 0.0032 20.1670 0.0703 16.8094 0.0080 0.1645 0.0070 3.4533 0.0078 -2.3751 0.0718 4.8002 0.0302 Simbad 69.620609 106.945334 52.108133 0.0 0.0 0.0
64027143362491008 56.936243 22.397963 131.487 130.167 132.748 16.6564 0.0011 18.5091 0.0194 15.3690 0.0031 0.2754 0.0254 3.4897 0.0056 -2.0391 0.0592 4.8251 0.0234 Simbad 66.323853 101.881399 50.101478 0.0 0.0 0.0
66711532283494656 56.940672 24.093479 135.260 133.732 136.343 16.3040 0.0028 17.9395 0.0259 15.0564 0.0071 0.3351 0.0248 3.5023 0.0052 -1.8956 0.0600 4.8110 0.0206 Simbad 67.357168 103.486190 55.216723 0.0 0.0 0.0
66710845088732160 56.943379 24.050482 131.537 130.999 131.961 14.7530 0.0011 15.9654 0.0069 13.6557 0.0030 0.4971 0.0074 3.5481 0.0030 -1.4403 0.0220 4.7213 0.0130 Simbad 65.520389 100.674603 53.606773 0.0 0.0 0.0
69948253997063424 56.945243 25.385493 138.313 137.663 138.840 8.2696 0.0003 8.3844 0.0005 8.0408 0.0005 1.6589 0.0340 3.8978 0.0068 0.8960 0.0375 4.3059 0.0039 Simbad 68.157147 104.733537 59.295670 0.0 0.0 0.0
64913452814489216 56.950586 23.217884 134.295 133.942 134.678 10.9458 0.0008 11.3360 0.0015 10.3912 0.0011 0.9751 0.0107 3.7426 0.0026 -0.2084 0.0206 4.5553 0.0070 Simbad 67.307918 103.449671 52.942954 0.0 0.0 0.0
66738023641737088 56.957490 24.428490 135.224 133.711 136.576 16.6531 0.0008 18.4287 0.0250 15.3854 0.0031 0.2876 0.0273 3.4923 0.0059 -2.0103 0.0640 4.8235 0.0226 Simbad 67.131729 103.206078 55.922860 0.0 0.0 0.0
66742765285619584 56.962358 24.505016 135.034 134.417 135.619 15.0158 0.0011 16.3272 0.0050 13.8873 0.0019 0.4761 0.0089 3.5398 0.0033 -1.5054 0.0268 4.7330 0.0140 Simbad 66.987922 103.004140 56.008443 0.0 0.0 0.0
65011962184337664 56.966585 23.663176 127.292 125.915 128.912 17.0588 0.0009 18.8862 0.0428 15.7647 0.0050 0.2252 0.0261 3.4778 0.0069 -2.1595 0.0647 4.8246 0.0281 Simbad 63.556143 97.743034 51.089815 0.0 0.0 0.0
65020414679879296 56.968954 23.941024 135.050 134.713 135.450 9.7611 0.0005 10.0363 0.0012 9.3283 0.0008 1.1967 0.0139 3.7976 0.0029 0.2422 0.0224 4.4173 0.0067 Simbad 67.281309 103.481331 54.802763 0.0 0.0 0.0
64129294866302336 56.975747 22.656941 135.363 133.968 136.961 16.8719 0.0012 18.6467 0.0403 15.6059 0.0036 0.2631 0.0271 3.4869 0.0062 -2.0682 0.0638 4.8261 0.0244 Simbad 68.078879 104.735195 52.143539 0.0 0.0 0.0
66717987616472704 56.986050 24.258671 133.831 131.578 135.532 17.4945 0.0011 19.4102 0.0727 16.1704 0.0057 0.1906 0.0271 3.4678 0.0092 -2.2508 0.0794 4.8162 0.0324 Simbad 66.478336 102.313117 54.985378 0.0 0.0 0.0
70462688000922880 56.990085 26.629053 131.493 131.097 131.884 11.4624 0.0006 11.9198 0.0020 10.8438 0.0014 0.8861 0.0109 3.7166 0.0030 -0.4087 0.0214 4.6090 0.0066 Simbad 64.036735 98.570577 58.936795 0.0 0.0 0.0
64001339197473408 56.991907 22.113994 136.653 132.790 141.101 19.1174 0.0024 21.2283 0.1112 17.6855 0.0149 0.1695 0.0039 3.4507 0.0017 -2.3999 0.0274 4.7990 0.0254 Simbad 68.966492 106.166252 51.443097 0.0 0.0 0.0
66767843597097856 56.997452 24.593482 134.889 132.833 137.504 17.7793 0.0019 19.7770 0.0643 16.4621 0.0059 0.1718 0.0173 3.4603 0.0087 -2.3144 0.0736 4.8075 0.0332 Simbad 66.805828 102.861940 56.137750 0.0 0.0 0.0
64986325522809728 57.020809 23.403577 133.841 130.612 137.883 18.2679 0.0024 20.1522 0.1313 16.9191 0.0085 0.1660 0.0173 3.4518 0.0090 -2.3890 0.0844 4.7996 0.0299 Simbad 66.860530 103.038096 53.162341 0.0 0.0 0.0
64128294135554688 57.023886 22.635778 136.712 135.424 138.244 16.3727 0.0009 18.1009 0.0164 15.1133 0.0050 0.3257 0.0267 3.5003 0.0056 -1.9188 0.0640 4.8142 0.0210 Simbad 68.679023 105.853006 52.616588 0.0 0.0 0.0
64895139073954944 57.024350 23.033950 135.826 135.255 136.438 15.1340 0.0010 16.5011 0.0087 13.9851 0.0041 0.4649 0.0090 3.5358 0.0032 -1.5399 0.0265 4.7397 0.0143 Simbad 68.033702 104.860251 53.145523 0.0 0.0 0.0
65019246448775424 57.024496 23.883443 133.851 131.969 135.810 17.3789 0.0016 19.2002 0.0486 16.0886 0.0042 0.2053 0.0284 3.4724 0.0084 -2.2099 0.0752 4.8207 0.0306 Simbad 66.614192 102.672936 54.193241 0.0 0.0 0.0
66712253837994880 57.026766 24.114207 137.738 136.607 139.112 16.7403 0.0008 18.4569 0.0347 15.4684 0.0080 0.2847 0.0233 3.4917 0.0051 -2.0170 0.0544 4.8239 0.0227 Simbad 68.421673 105.467970 56.273798 0.0 0.0 0.0
66522381924952704 57.027724 24.001720 138.129 136.981 139.139 16.5016 0.0024 18.1972 0.0227 15.2400 0.0041 0.3145 0.0209 3.4980 0.0044 -1.9459 0.0492 4.8175 0.0208 Simbad 68.674296 105.861250 56.185913 0.0 0.0 0.0
65014195567317504 57.033235 23.739709 130.323 129.432 131.363 15.9972 0.0013 17.5628 0.0151 14.7757 0.0029 0.3639 0.0182 3.5084 0.0040 -1.8233 0.0454 4.7990 0.0189 Simbad 64.914974 100.087348 52.465730 0.0 0.0 0.0
65000863988835200 57.037351 23.706330 131.283 129.986 132.680 16.7951 0.0011 18.5954 0.0264 15.5096 0.0049 0.2620 0.0254 3.4867 0.0058 -2.0708 0.0596 4.8261 0.0245 Simbad 65.402660 100.855142 52.782192 0.0 0.0 0.0
66522107047046656 57.038448 23.977786 136.792 135.679 137.815 16.5136 0.0010 18.1521 0.0175 15.2752 0.0028 0.3141 0.0205 3.4979 0.0044 -1.9469 0.0481 4.8177 0.0208 Simbad 68.002595 104.868809 55.589868 0.0 0.0 0.0
66522137109124096 57.042455 23.988781 139.343 136.886 141.695 17.7649 0.0014 19.7838 0.0695 16.4325 0.0058 0.1750 0.0203 3.4619 0.0092 -2.3014 0.0766 4.8094 0.0335 Simbad 69.257372 106.820201 56.650978 0.0 0.0 0.0
64989490915460608 57.045833 23.506811 135.820 135.470 136.127 13.7121 0.0010 14.6003 0.0056 12.7828 0.0031 0.6050 0.0056 3.6002 0.0025 -1.1115 0.0141 4.6876 0.0073 Simbad 67.750487 104.509531 54.172907 0.0 0.0 0.0
70461554129560448 57.051972 26.583604 131.136 130.849 131.462 13.1789 0.0014 13.9492 0.0041 12.3133 0.0035 0.6552 0.0063 3.6252 0.0026 -0.9723 0.0142 4.6811 0.0042 Simbad 63.782000 98.410982 58.683780 0.0 0.0 0.0
66521381194879232 57.055515 23.979518 131.537 130.684 132.540 16.3409 0.0009 18.0596 0.0224 15.0727 0.0027 0.3196 0.0190 3.4990 0.0040 -1.9335 0.0446 4.8161 0.0204 Simbad 65.359286 100.858284 53.457959 0.0 0.0 0.0
64999558318784768 57.057451 23.632990 133.505 132.564 134.517 15.9237 0.0014 17.5081 0.0083 14.7117 0.0015 0.3769 0.0175 3.5113 0.0040 -1.7895 0.0448 4.7926 0.0185 Simbad 66.510941 102.643043 53.519032 0.0 0.0 0.0
64987876007763968 57.063558 23.434686 135.060 133.793 136.126 16.4186 0.0010 18.0371 0.0165 15.1716 0.0037 0.3223 0.0224 3.4996 0.0047 -1.9269 0.0533 4.8152 0.0206 Simbad 67.376038 104.002393 53.713822 0.0 0.0 0.0
70457877637565824 57.069393 26.503112 127.776 126.688 128.784 16.5253 0.0009 18.2795 0.0139 15.2570 0.0025 0.2891 0.0216 3.4926 0.0047 -2.0067 0.0501 4.8232 0.0223 Simbad 62.162211 95.975690 57.019583 0.0 0.0 0.0
64999588381514496 57.070521 23.636584 138.336 137.894 138.692 9.9920 0.0006 10.2790 0.0010 9.5386 0.0008 1.1591 0.0139 3.7888 0.0030 0.1723 0.0235 4.4376 0.0072 Simbad 68.891542 106.370069 55.463613 0.0 0.0 0.0
66517468482370304 57.071404 23.890151 136.605 136.332 136.901 10.2457 0.0014 10.5604 0.0014 9.7627 0.0011 1.1039 0.0103 3.7756 0.0021 0.0642 0.0171 4.4707 0.0056 Simbad 67.895455 104.835630 55.322895 0.0 0.0 0.0
66739982146803456 57.072142 24.504221 133.482 133.111 133.806 13.7177 0.0007 14.6272 0.0054 12.7738 0.0033 0.5999 0.0058 3.5976 0.0026 -1.1262 0.0148 4.6884 0.0076 Simbad 66.023201 101.947608 55.363029 0.0 0.0 0.0
65014985841292032 57.072404 23.806397 139.100 137.543 140.500 16.7351 0.0011 18.4736 0.0249 15.4780 0.0035 0.2875 0.0272 3.4923 0.0059 -2.0106 0.0637 4.8235 0.0226 Simbad 69.178351 106.820602 56.147362 0.0 0.0 0.0
63953819680971008 57.073481 22.066809 130.921 130.106 131.639 16.4832 0.0013 18.1969 0.0139 15.2350 0.0025 0.3029 0.0161 3.4955 0.0035 -1.9739 0.0370 4.8205 0.0212 Simbad 65.950811 101.841045 49.185381 0.0 0.0 0.0
66832100605159424 57.073811 25.047641 132.711 132.413 133.005 10.7448 0.0010 11.1218 0.0022 10.2033 0.0015 1.0038 0.0095 3.7504 0.0022 -0.1456 0.0173 4.5364 0.0061 Simbad 65.352181 100.917916 56.186082 0.0 0.0 0.0
66517468482370176 57.075122 23.891274 136.150 135.747 136.652 13.9759 0.0007 14.9284 0.0020 13.0071 0.0009 0.5790 0.0068 3.5869 0.0032 -1.1874 0.0185 4.6921 0.0090 Simbad 67.661942 104.489929 55.141067 0.0 0.0 0.0
64998905483757568 57.082702 23.603138 135.526 134.963 136.269 15.0425 0.0013 16.3456 0.0065 13.9132 0.0028 0.4747 0.0096 3.5393 0.0036 -1.5097 0.0289 4.7338 0.0142 Simbad 67.487228 104.250345 54.264505 0.0 0.0 0.0
64988803720689408 57.085814 23.516877 137.920 134.797 140.564 17.7831 0.0022 19.7460 0.0451 16.4193 0.0063 0.1736 0.0229 3.4612 0.0108 -2.3069 0.0904 4.8086 0.0340 Simbad 68.718692 106.165279 55.032725 0.0 0.0 0.0
64940906245415808 57.086832 23.421039 130.041 128.473 131.628 5.4283 0.0008 5.3935 0.0010 5.4606 0.0023 3.5792 0.2344 4.1165 0.0119 2.3353 0.1357 4.0755 0.0685 Simbad 64.838270 100.174217 51.689329 0.0 0.0 0.0
66763965244167808 57.089799 24.578587 136.207 134.402 138.196 16.9779 0.0011 18.6683 0.0459 15.6984 0.0052 0.2565 0.0330 3.4854 0.0077 -2.0839 0.0782 4.8263 0.0251 Simbad 67.299093 103.987958 56.654070 0.0 0.0 0.0
64889126119831040 57.094463 22.872477 130.338 129.719 130.920 15.0625 0.0009 16.4090 0.0057 13.9194 0.0030 0.4640 0.0094 3.5355 0.0033 -1.5424 0.0279 4.7403 0.0145 Simbad 65.239460 100.823486 50.659955 0.0 0.0 0.0
64988322684358144 57.094649 23.461746 132.456 131.136 134.115 16.8472 0.0010 18.7068 0.0250 15.5533 0.0033 0.2550 0.0273 3.4851 0.0064 -2.0875 0.0645 4.8264 0.0251 Simbad 66.008124 102.012133 52.735592 0.0 0.0 0.0
66818322350220416 57.095123 24.814694 133.251 132.344 134.159 15.7618 0.0006 17.2547 0.0073 14.5673 0.0020 0.3970 0.0156 3.5160 0.0038 -1.7358 0.0413 4.7816 0.0177 Simbad 65.704466 101.544688 55.923432 0.0 0.0 0.0
64909153549943296 57.099725 23.135472 133.584 132.221 135.096 17.2428 0.0008 19.0771 0.0360 15.9667 0.0043 0.2178 0.0232 3.4759 0.0065 -2.1778 0.0589 4.8234 0.0288 Simbad 66.724568 103.139393 52.486023 0.0 0.0 0.0
66940299422471296 57.108594 25.244490 132.305 131.935 132.865 14.4859 0.0015 15.6385 0.0047 13.4142 0.0029 0.5224 0.0072 3.5592 0.0031 -1.3611 0.0208 4.7093 0.0119 Simbad 64.986266 100.486519 56.425666 0.0 0.0 0.0
66523893753437824 57.109116 24.048182 134.202 133.884 134.462 9.9035 0.0003 10.1872 0.0013 9.4531 0.0009 1.1639 0.0112 3.7899 0.0022 0.1812 0.0175 4.4349 0.0055 Simbad 66.551654 102.909093 54.687948 0.0 0.0 0.0
64934893291213952 57.116886 23.300557 133.751 133.499 133.956 12.2423 0.0017 12.8241 0.0061 11.5050 0.0042 0.7768 0.0076 3.6783 0.0021 -0.6651 0.0127 4.6562 0.0031 Simbad 66.694569 103.160759 52.905804 0.0 0.0 0.0
66521179334108928 57.124053 23.968128 137.162 135.615 138.369 17.0466 0.0010 18.8659 0.0316 15.7725 0.0028 0.2446 0.0238 3.4827 0.0058 -2.1122 0.0570 4.8262 0.0260 Simbad 68.034444 105.262107 55.719101 0.0 0.0 0.0
66720534534913792 57.129473 24.281273 135.170 134.728 135.654 14.9441 0.0009 16.2598 0.0047 13.8089 0.0021 0.4821 0.0072 3.5421 0.0027 -1.4869 0.0212 4.7295 0.0135 Simbad 66.872686 103.486120 55.584126 0.0 0.0 0.0
66523103479455744 57.132714 24.032803 138.626 136.919 140.095 16.8034 0.0014 18.5745 0.0337 15.5327 0.0048 0.2766 0.0289 3.4899 0.0064 -2.0364 0.0678 4.8250 0.0234 Simbad 68.709989 106.342560 56.456772 0.0 0.0 0.0
66523103479455232 57.140815 24.032850 140.706 139.199 142.286 16.8146 0.0011 18.5174 0.0189 15.5586 0.0033 0.2830 0.0276 3.4913 0.0060 -2.0213 0.0647 4.8242 0.0230 Simbad 69.725647 107.947976 57.303972 0.0 0.0 0.0
64941211186036352 57.143887 23.434591 134.932 134.674 135.243 10.2104 0.0015 10.5238 0.0019 9.7339 0.0013 1.1057 0.0105 3.7760 0.0022 0.0679 0.0175 4.4695 0.0057 Simbad 67.166497 103.998179 53.662714 0.0 0.0 0.0
66719194505127168 57.147957 24.200693 138.175 135.877 140.667 17.4130 0.0016 19.3243 0.0510 16.0922 0.0051 0.2034 0.0337 3.4719 0.0101 -2.2150 0.0901 4.8202 0.0312 Simbad 68.368504 105.875825 56.642641 0.0 0.0 0.0
66941635153934848 57.151469 25.261290 133.651 130.849 137.284 18.3468 0.0020 20.3767 0.0982 16.9630 0.0077 0.1692 0.0112 3.4507 0.0028 -2.3993 0.0322 4.7991 0.0258 Simbad 65.562359 101.543872 57.035157 0.0 0.0 0.0
66824472743376768 57.163849 24.838700 140.144 137.322 143.310 17.5827 0.0017 19.5666 0.0504 16.2877 0.0047 0.1900 0.0355 3.4676 0.0120 -2.2523 0.1043 4.8160 0.0335 Simbad 68.961796 106.859628 58.869608 0.0 0.0 0.0
66719228864863360 57.166363 24.211713 134.261 133.474 135.098 15.5020 0.0015 16.9440 0.0063 14.3293 0.0028 0.4264 0.0131 3.5237 0.0037 -1.6538 0.0367 4.7640 0.0164 Simbad 66.393077 102.889183 55.061711 0.0 0.0 0.0
66765751950550144 57.168551 24.609292 132.347 131.276 133.232 16.2517 0.0025 17.9632 0.0106 15.0011 0.0022 0.3326 0.0196 3.5017 0.0042 -1.9020 0.0468 4.8119 0.0199 Simbad 65.236944 101.106002 55.113029 0.0 0.0 0.0
66831172892327680 57.169250 25.022027 137.254 134.768 140.327 18.0745 0.0019 20.3737 0.0976 16.7043 0.0067 0.1658 0.0130 3.4520 0.0071 -2.3878 0.0676 4.7996 0.0290 Simbad 67.429462 104.506825 58.053864 0.0 0.0 0.0
66831069813319936 57.175687 25.007696 135.076 134.376 135.732 15.4726 0.0008 16.9548 0.0108 14.2852 0.0025 0.4287 0.0110 3.5243 0.0032 -1.6471 0.0309 4.7625 0.0158 Simbad 66.355657 102.867934 57.102029 0.0 0.0 0.0
66750358787789056 57.177947 24.455240 125.806 124.055 127.229 17.6495 0.0020 19.5851 0.0477 16.3388 0.0062 0.1724 0.0133 3.4607 0.0066 -2.3117 0.0553 4.8079 0.0325 Simbad 62.073096 96.237222 52.081450 0.0 0.0 0.0
70457671479120000 57.179795 26.539025 130.282 129.250 131.339 16.2974 0.0018 17.9622 0.0176 15.0442 0.0049 0.3251 0.0211 3.5002 0.0045 -1.9201 0.0501 4.8144 0.0204 Simbad 63.172920 97.949309 58.210943 0.0 0.0 0.0
64933759417769984 57.182990 23.259615 136.009 135.461 136.459 8.3369 0.0003 8.4613 0.0009 8.0766 0.0007 1.6162 0.0283 3.8893 0.0057 0.8476 0.0322 4.3092 0.0038 Simbad 67.720255 105.012786 53.709688 0.0 0.0 0.0
66926211929978880 57.183600 25.106079 135.420 134.479 136.544 16.5983 0.0010 18.3121 0.0155 15.3485 0.0034 0.2980 0.0201 3.4945 0.0043 -1.9855 0.0467 4.8216 0.0217 Simbad 66.457028 103.056327 57.458096 0.0 0.0 0.0
66765855029900288 57.186300 24.623029 143.974 138.558 150.041 18.5073 0.0022 20.5129 0.1220 17.1455 0.0101 0.1689 0.0178 3.4508 0.0047 -2.3989 0.0456 4.7991 0.0265 Simbad 70.926298 109.998300 59.986221 0.0 0.0 0.0
66765855029760768 57.189059 24.623796 137.572 135.426 140.173 17.2897 0.0017 19.2167 0.0353 15.9899 0.0043 0.2142 0.0360 3.4749 0.0100 -2.1869 0.0918 4.8227 0.0298 Simbad 67.766990 105.109699 57.320529 0.0 0.0 0.0
64936508198907904 57.189370 23.338713 133.894 133.677 134.133 12.8828 0.0006 13.5805 0.0026 12.0750 0.0018 0.6957 0.0058 3.6442 0.0019 -0.8662 0.0103 4.6754 0.0022 Simbad 66.616044 103.325762 53.044246 0.0 0.0 0.0
69962719446879232 57.190409 25.700263 133.829 133.177 134.495 15.5707 0.0007 17.0878 0.0067 14.3705 0.0016 0.4158 0.0113 3.5208 0.0031 -1.6837 0.0307 4.7704 0.0161 Simbad 65.341541 101.352961 58.036713 0.0 0.0 0.0
66531178017967872 57.191796 24.169979 136.731 135.144 138.155 16.5807 0.0028 18.2563 0.0170 15.3306 0.0031 0.3041 0.0283 3.4958 0.0060 -1.9709 0.0669 4.8202 0.0219 Simbad 67.590105 104.846341 55.983833 0.0 0.0 0.0
63705433133130368 57.201001 21.411085 138.823 137.432 140.028 16.6049 0.0010 18.3511 0.0140 15.3457 0.0040 0.3016 0.0244 3.4953 0.0052 -1.9770 0.0573 4.8208 0.0217 Simbad 70.009640 108.637864 50.678295 0.0 0.0 0.0
64946025846426752 57.203335 23.413181 134.970 133.227 136.355 17.3475 0.0014 19.2515 0.0347 16.0316 0.0045 0.2053 0.0232 3.4724 0.0070 -2.2102 0.0617 4.8207 0.0302 Simbad 67.088298 104.113970 53.631546 0.0 0.0 0.0
66942189204257408 57.210259 25.298366 138.030 133.216 142.759 18.9072 0.0020 20.8940 0.1485 17.5102 0.0139 0.1695 0.0039 3.4507 0.0017 -2.3999 0.0274 4.7990 0.0254 Simbad 67.582174 104.908254 58.984646 0.0 0.0 0.0
64896101146708224 57.211194 23.074862 127.662 126.387 129.113 17.1941 0.0015 19.1375 0.0334 15.8992 0.0033 0.2075 0.0218 3.4730 0.0065 -2.2044 0.0574 4.8212 0.0299 Simbad 63.603375 98.735478 50.035017 0.0 0.0 0.0
66722660540945408 57.231949 24.361014 134.277 131.187 137.564 18.5499 0.0015 20.8960 0.0847 17.1721 0.0091 0.1695 0.0039 3.4507 0.0017 -2.3999 0.0274 4.7990 0.0254 Simbad 66.205260 102.856367 55.387202 0.0 0.0 0.0
64916751349465856 57.242946 23.094021 134.174 133.416 134.872 15.2621 0.0010 16.6281 0.0049 14.1105 0.0022 0.4512 0.0111 3.5312 0.0036 -1.5812 0.0325 4.7483 0.0153 Simbad 66.780724 103.794175 52.628560 0.0 0.0 0.0
64891634380723712 57.254288 22.980212 132.881 132.487 133.255 14.5059 0.0015 15.6565 0.0036 13.4396 0.0020 0.5217 0.0063 3.5589 0.0027 -1.3630 0.0177 4.7096 0.0119 Simbad 66.172697 102.893903 51.878494 0.0 0.0 0.0
64997187496822912 57.254849 23.637477 134.730 132.129 136.953 17.8392 0.0011 19.7133 0.0665 16.4802 0.0064 0.1709 0.0169 3.4599 0.0089 -2.3181 0.0748 4.8070 0.0332 Simbad 66.761659 103.811933 54.019768 0.0 0.0 0.0
66532621126978304 57.256307 24.193802 136.965 135.784 138.020 16.4435 0.0012 18.1243 0.0147 15.1848 0.0031 0.3199 0.0215 3.4991 0.0046 -1.9329 0.0510 4.8160 0.0206 Simbad 67.574863 105.082313 56.131592 0.0 0.0 0.0
64923279699744256 57.259819 23.252239 136.821 136.420 137.229 11.4733 0.0007 11.9146 0.0016 10.8668 0.0012 0.8980 0.0109 3.7203 0.0030 -0.3815 0.0214 4.6025 0.0067 Simbad 67.986602 105.736834 54.014161 0.0 0.0 0.0
63937700667501184 57.262434 21.912856 127.987 126.055 129.857 17.5306 0.0018 19.4917 0.0606 16.1830 0.0058 0.1790 0.0200 3.4636 0.0082 -2.2868 0.0688 4.8114 0.0329 Simbad 64.213778 99.879132 47.764231 0.0 0.0 0.0
64917094946846848 57.274756 23.105918 133.575 132.606 134.405 16.0746 0.0026 17.6782 0.0109 14.8414 0.0023 0.3594 0.0171 3.5074 0.0038 -1.8347 0.0422 4.8010 0.0187 Simbad 66.419331 103.358542 52.419119 0.0 0.0 0.0
66745170467302656 57.296064 24.347399 135.369 134.469 136.101 16.0133 0.0010 17.6268 0.0082 14.7825 0.0027 0.3688 0.0150 3.5095 0.0034 -1.8105 0.0374 4.7966 0.0181 Simbad 66.634767 103.778633 55.808334 0.0 0.0 0.0
66529975427235712 57.296831 24.136498 137.708 134.992 140.487 5.2033 0.0009 5.1853 0.0013 5.2184 0.0028 3.8699 0.3464 4.1264 0.0127 2.5048 0.1955 3.9791 0.1271 Simbad 67.897157 105.747825 56.310432 0.0 0.0 0.0
64114245300877184 57.297002 22.609258 133.640 133.052 134.258 7.7060 0.0003 7.7801 0.0010 7.5458 0.0006 1.8807 0.0484 3.9390 0.0087 1.1233 0.0461 4.2965 0.0055 Simbad 66.654617 103.813288 51.377162 0.0 0.0 0.0
66533170882790784 57.297646 24.240006 137.900 136.582 139.202 16.8510 0.0012 18.5814 0.0182 15.5770 0.0032 0.2717 0.0239 3.4889 0.0054 -2.0479 0.0559 4.8255 0.0237 Simbad 67.935169 105.810338 56.616195 0.0 0.0 0.0
66506331628024832 57.300875 23.886588 134.291 133.643 135.026 8.1017 0.0004 8.1985 0.0008 7.9022 0.0006 1.7048 0.0432 3.9067 0.0084 0.9460 0.0461 4.3031 0.0041 Simbad 66.333888 103.329121 54.378128 0.0 0.0 0.0
64922283267331968 57.301377 23.228140 133.498 133.195 133.754 13.6334 0.0007 14.5189 0.0044 12.7013 0.0031 0.6087 0.0051 3.6020 0.0023 -1.1010 0.0123 4.6871 0.0071 Simbad 66.272520 103.235516 52.650715 0.0 0.0 0.0
64942001460286080 57.315181 23.380170 133.581 131.337 135.975 17.7043 0.0012 19.6801 0.0438 16.3414 0.0041 0.1737 0.0192 3.4613 0.0090 -2.3063 0.0757 4.8087 0.0333 Simbad 66.213107 103.197649 53.008977 0.0 0.0 0.0
66746441777612416 57.320107 24.395933 141.887 141.429 142.415 7.5259 0.0003 7.5614 0.0007 7.4284 0.0005 2.0601 0.0429 3.9687 0.0072 1.2857 0.0373 4.2921 0.0075 Simbad 69.770786 108.763107 58.604973 0.0 0.0 0.0
