name,status,segments_kept,segments_raw,masked_pixels,masked_fraction,report_png,cleaned_fits,elapsed_seconds,error
PGC002492,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\PGC002492_mtobjects_optimised_report.png,,1.09958970000298,
PGC006626,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\PGC006626_mtobjects_optimised_report.png,,1.0509239999955753,
PGC007654,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\PGC007654_mtobjects_optimised_report.png,,0.8941686999969534,
PGC011677,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\PGC011677_mtobjects_optimised_report.png,,0.8791484000030323,
PGC013821,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\PGC013821_mtobjects_optimised_report.png,,0.8946825000020908,
PGC035705,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\PGC035705_mtobjects_optimised_report.png,,1.1361327999984496,
PGC042160,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\PGC042160_mtobjects_optimised_report.png,,1.1132349999970756,
PGC048179,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\PGC048179_mtobjects_optimised_report.png,,0.8683279000033508,
PGC051523,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\PGC051523_mtobjects_optimised_report.png,,1.1920338999989326,
UGC02302,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC02302_mtobjects_optimised_report.png,,1.5163470999978017,
UGC02345,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC02345_mtobjects_optimised_report.png,,0.9593938000034541,
UGC04393,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC04393_mtobjects_optimised_report.png,,0.8348079999996116,
UGC04499,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC04499_mtobjects_optimised_report.png,,1.2431269000007887,
UGC04988,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC04988_mtobjects_optimised_report.png,,1.1242044000027818,
UGC05354,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC05354_mtobjects_optimised_report.png,,1.3752823999966495,
UGC05393,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC05393_mtobjects_optimised_report.png,,1.1715394999991986,
UGC05633,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC05633_mtobjects_optimised_report.png,,0.8866189999971539,
UGC05832,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC05832_mtobjects_optimised_report.png,,0.8207693000003928,
UGC06682,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC06682_mtobjects_optimised_report.png,,1.1057685999985551,
UGC06840,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC06840_mtobjects_optimised_report.png,,1.5499037999979919,
UGC06931,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC06931_mtobjects_optimised_report.png,,0.9421416000041063,
UGC06983,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC06983_mtobjects_optimised_report.png,,1.4321874999950523,
UGC07129,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC07129_mtobjects_optimised_report.png,,1.1454345000020112,
UGC07257,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC07257_mtobjects_optimised_report.png,,0.9539159999985714,
UGC07612,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC07612_mtobjects_optimised_report.png,,1.1710932000059984,
UGC07911,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC07911_mtobjects_optimised_report.png,,1.092956000000413,
UGC08385,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC08385_mtobjects_optimised_report.png,,1.236395399995672,
UGC08489,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC08489_mtobjects_optimised_report.png,,1.3120526999991853,
UGC08507,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC08507_mtobjects_optimised_report.png,,1.2542003999988083,
UGC08851,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC08851_mtobjects_optimised_report.png,,1.0203412999981083,
UGC09245,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC09245_mtobjects_optimised_report.png,,1.0098910000015167,
UGC09661,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC09661_mtobjects_optimised_report.png,,0.8527298999979394,
UGC12151,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\UGC12151_mtobjects_optimised_report.png,,1.098812199998065,
