"i_scrambled","i_orig","name","image_exists","image_path","image_naxis1","image_naxis2","pixel_scale_arcsec_x","pixel_scale_arcsec_y","crpix1","crpix2","crval1_deg","crval2_deg","image_pa_axis2_deg","center_x_pix","center_y_pix","disk_pa_deg","salo_disk_ellipticity","salo_disk_Rmin_pix","salo_disk_Rmax_pix","inclination_deg","bar_pa_deg","bar_sma_arcsec","herrera_bar_ellipticity","herrera_bar_sma_ell_arcsec","bar_sma_kpc","bar_sma_deproj_kpc","bar_sma_deproj_legacy_kpc","bar_sma_deproj_ellipticity_based_kpc","bar_sma_deproj_source","bar_ellipticity_deproj","bar_strength","bar_A2","bar_A4","logmstar","dist_mpc","R25_arcsec","R25_kpc","Re_arcsec","Re_kpc","disk_scale_length_h_kpc","V_rot","t_s4g","t_leda","catalog_sources","geometry_notes"
"31","21","IC3115","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\IC3115.phot.1.fits","972","1575","-0.75","0.75","452.0","780.0","184.4994","6.65324","0.0","451.1199951171875","784.7999877929688","4.400000095367432","0.22699999809265137","90","101","40.35246955086911","162","11.699999809265137","0.7300000190734863","8.5","1.0966286088284487","1.1526751155691157","1.143493079291203","0.834950564482757","s4gbars_table.dat sma_dp_kpc2","0.706","1.0","0.33500000834465027","0.118","9.289998975481485","19.333","43.86531523370155","4.111449540218418","38.81","3.637620197318983","2.04900837757254","79.26016422129048","5.5","5.5","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"32","152","NGC3485","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC3485.phot.1.fits","785","1077","-0.75","0.75","507.0","283.0","165.0099","14.84153","0.0","507.0199890136719","283.8800048828125","15.699999809265137","0.06300000101327896","75","105","20.88741435657025","40","21.0","0.7300000190734863","27.299999237060547","2.0277652534361135","2.0526164194074354","2.0470773034688383","2.668401345229666","s4gbars_table.dat sma_dp_kpc2","0.722","2.0","0.38600000739097595","0.186","9.94400023950751","19.917","65.18103536591234","6.293897080856548","35.57","3.434648098320122","1.8426592538724453","163.96809176826363","3.1","3.2","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"33","13","ESO572-030","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\ESO572-030.phot.1.fits","810","1082","-0.75","0.75","287.0","791.0","179.6058","-22.44","0.0","284.7300109863281","790.780029296875","102.69999694824219","0.3190000057220459","75","93","48.36424535278214","100","21.799999237060547","","","2.2863762635444695","2.289584093435973","","","s4gbars_table.dat sma_dp_kpc2","","1.0","0.3109999895095825","","9.159001380617081","21.633","49.444871745765255","5.1857606015375355","58.1","6.093507381281361","3.115869376772598","79.91879609652115","9.1","8.9","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Legacy local sma_dp_kpc value is missing or non-positive; Erwin et al. manual revisions are not represented unless present in local project data"
"34","16","IC1014","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\IC1014.phot.1.fits","918","1092","-0.75","0.75","295.0","796.0","217.07655","13.78014","0.0","294.05999755859375","795.77001953125","87.19999694824219","0.32600000500679016","75","86","48.934974038899135","55","13.0","0.5699999928474426","11.0","1.5252224080672918","1.7878674405673576","1.795069449494582","1.5059344980163514","s4gbars_table.dat sma_dp_kpc2","0.546","1.0","0.2939999997615814","0.119","9.630000483385171","24.2","59.99585608898231","7.039001853699715","36.47","4.278835478631857","2.444579545730007","115.78794158881925","8.1","8.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"35","174","PGC006626","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\PGC006626.phot.1.fits","819","1056","-0.75","0.75","287.0","278.0","27.1074","-12.38126","0.0","287.04998779296875","277.8599853515625","91.9000015258789","0.10000000149011612","52","75","26.415550172000277","33","18.200000762939453","0.5","16.399999618530273","1.747072940149807","1.898544921481736","1.891062468184132","1.7133846338097536","s4gbars_table.dat sma_dp_kpc2","0.53","2.0","0.3310000002384186","","9.129999071957426","19.8","52.134024862481255","5.004502422985619","72.12","6.923016507890336","3.265586502799796","82.85412723576297","9.9","9.9","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"36","121","UGC07129","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\UGC07129.phot.1.fits","1149","1521","-0.75","0.75","619.0","776.0","182.22945","41.74085","0.0","618.7899780273438","776.030029296875","71.19999694824219","0.29899999499320984","45","52","46.7078885792624","66","13.199999809265137","0.6299999952316284","10.600000381469727","1.463893535015635","1.4706521822466976","1.463893535015635","1.1781929414590022","s4gbars_table.dat sma_dp_kpc2","0.478","2.0","0.3930000066757202","0.162","9.634999898523729","22.875","33.97201089706672","3.7675308427042937","18.76","2.0805032361282816","1.0609901098101955","82.80356916533262","2.0","2.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"37","93","NGC4781","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4781.phot.1.fits","1581","1892","-0.75","0.75","803.0","948.0","193.59705","-10.53607","0.0","793.02001953125","942.97998046875","110.80000305175781","0.4869999885559082","127","142","61.17414570068846","82","18.200000762939453","0.6200000047683716","16.299999237060547","1.4228056141371535","1.890926328393902","1.8996800232710347","1.6987167840241921","s4gbars_table.dat sma_dp_kpc2","0.633","1.0","0.38600000739097595","0.12","10.095001893709966","16.125","109.93127239435","8.59400173252318","40.77","3.187240927932514","1.9899734564758924","110.08011474904504","7.0","7.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"38","34","NGC1051","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC1051.phot.1.fits","753","1052","-0.75","0.75","273.0","274.0","40.26015","-6.93644","0.0","271.9100036621094","276.9599914550781","49.20000076293945","0.3659999966621399","60","75","52.118252466548654","36","16.899999618530273","0.5699999928474426","11.899999618530273","1.3027416187913603","1.357701439404076","1.3644098611010107","0.9580230570942964","s4gbars_table.dat sma_dp_kpc2","0.35","2.0","","","9.268998943581511","15.9","54.34020277858808","4.188830990131871","30.77","2.371914769834921","1.3440593411388262","105.48858194801832","8.8","8.7","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","No matching Diaz-Garcia Fourier row; Erwin et al. manual revisions are not represented unless present in local project data"
"39","122","UGC07257","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\UGC07257.phot.1.fits","1010","1083","-0.75","0.75","296.0","786.0","183.76215","35.95854","0.0","296.0799865722656","788.489990234375","166.3000030517578","0.34700000286102295","35","43","50.6218141359756","177","10.800000190734863","0.6100000143051147","11.699999809265137","0.8534652025307251","0.8750290589602873","0.8771725692676896","0.9479481472069777","s4gbars_table.dat sma_dp_kpc2","0.45","2.0","","","8.81599990575064","16.3","39.09500335356898","3.0894652736197337","17.25","1.3631735873754636","0.8795433059413862","41.45023143493553","8.1","8.3","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","No matching Diaz-Garcia Fourier row; Erwin et al. manual revisions are not represented unless present in local project data"
"40","169","NGC6217","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC6217.phot.1.fits","984","1078","-0.75","0.75","680.0","783.0","248.16345","78.19819","0.0","680.3599853515625","782.8800048828125","93.4000015258789","0.08299999684095383","90","97","24.023578046315812","151","34.20000076293945","0.7300000190734863","36.79999923706055","3.962766344265871","4.2340973362682055","4.217681138341454","4.549797576253115","s4gbars_table.dat sma_dp_kpc2","0.744","1.0","0.5609999895095825","0.432","10.450999992049274","23.9","67.1616341570502","7.782042791329114","0.0","0.0","2.5973500109082974","195.25313284381718","4.0","4.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"41","79","NGC4450","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4450.phot.1.fits","1364","1466","-1.22334117768332","1.22328355209902","529.0","965.0","187.1235","17.08494","0.0","529.8099975585938","965.0499877929688","173.5","0.30399999022483826","172","202","47.12571366658661","8","44.599998474121094","0.5400000214576721","43.900001525878906","3.576822049305505","3.7046091299715718","3.745237437277289","3.6506181897365604","s4gbars_table.dat sma_dp_kpc2","0.384","2.0","0.3479999899864197","0.126","10.718000673959663","16.542","163.72735832738132","13.13057455919105","89.66","7.19053508835721","3.112316369718566","189.54808977968128","2.4","2.4","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"42","65","NGC3992","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC3992.phot.1.fits","2246","2261","-0.75","0.75","1317.0","919.0","179.3997","53.37445","0.0","1316.6800537109375","920.8800048828125","70.0999984741211","0.42800000309944153","202","277","56.84224839266073","35","55.70000076293945","0.6200000047683716","54.0","6.718079169999757","8.949439499717656","8.949398104380286","8.676296821988391","s4gbars_table.dat sma_dp_kpc2","0.596","1.0","0.5640000104904175","0.282","11.103998605329462","24.878","242.17050907465148","29.20862931064009","297.51","35.88322681986764","8.102341192155722","259.25506026654597","4.0","4.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"43","50","NGC3227","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC3227.phot.1.fits","947","1238","-1.22334117768332","1.22328355209902","534.0","286.0","155.87745","19.86494","0.0","534.1599731445312","286.94000244140625","148.8000030517578","0.4729999899864197","112","142","60.15675688283979","147","62.79999923706055","0.6800000071525574","58.0","6.348047414733474","6.357554774934143","6.348047414733474","5.869096147719856","s4gbars_table.dat sma_dp_kpc2","0.4","2.0","","","10.674999759074318","20.85","119.43215116604921","12.072626726842296","0.0","0.0","0.0","139.406706200652","1.5","1.5","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","No matching Diaz-Garcia Fourier row; Erwin et al. manual revisions are not represented unless present in local project data"
"44","1","ESO054-021","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\ESO054-021.phot.1.fits","968","1079","-0.75","0.75","299.0","298.0","57.45915","-71.63436","0.0","306.1000061035156","292.05999755859375","88.4000015258789","0.5139999985694885","135","165","63.123177143190894","69","9.0","","","0.7188568104137881","0.8594852198016874","","","s4gbars_table.dat sma_dp_kpc2","","2.0","","","9.545999439987886","16.475","64.13886268506697","5.122962028150575","84.66","6.7620463966257","3.7628160376215067","95.08055662250135","7.9","7.9","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","No matching Diaz-Garcia Fourier row; Legacy local sma_dp_kpc value is missing or non-positive; Erwin et al. manual revisions are not represented unless present in local project data"
"45","149","NGC2681","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC2681.phot.1.fits","1155","1213","-0.75","0.75","439.0","767.0","133.386","51.3131","0.0","437.82000732421875","769.3499755859375","116.5999984741211","0.01899999938905239","75","101","11.42051465560694","67","16.100000381469727","0.2800000011920929","17.299999237060547","1.1903376724117034","1.204340439542849","1.1977310741037013","1.2959750382037178","s4gbars_table.dat sma_dp_kpc2","0.273","2.0","0.24400000274181366","0.079","10.455999912068602","15.25","119.15746484083209","8.809790021684188","87.63","6.478837902697984","2.2408661188277215","121.15652996454091","0.4","0.4","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"46","143","NGC1341","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC1341.phot.1.fits","1031","1540","-0.75","0.75","474.0","780.0","51.9933","-37.14987","0.0","473.8500061035156","778.4000244140625","18.600000381469727","0.03999999910593033","45","52","16.605108074052875","164","10.899999618530273","0.6600000262260437","9.0","0.8930744430708069","0.9057883624874449","0.9012677865852179","0.7478986479254133","s4gbars_table.dat sma_dp_kpc2","0.66","1.0","0.5389999747276306","0.185","9.664999984409032","16.9","42.6698636136846","3.496088502999877","19.16","1.5698446173611615","0.9076585945264586","90.9110621678671","1.3","1.4","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"47","111","UGC02345","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\UGC02345.phot.1.fits","735","1052","-0.75","0.75","269.0","272.0","42.9696","-1.1721","0.0","261.9100036621094","271.7699890136719","52.79999923706055","0.3140000104904175","48","52","47.95381502653184","50","24.200000762939453","0.7699999809265137","18.700000762939453","1.929992970208227","1.9328220800503115","1.929992970208227","1.4915476175594862","s4gbars_table.dat sma_dp_kpc2","0.66","1.0","","","8.810999597511252","16.45","84.74639924747123","6.758675818102448","48.09","3.835262889971638","2.5250209681720115","53.891353555808564","8.8","8.8","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","No matching Diaz-Garcia Fourier row; Erwin et al. manual revisions are not represented unless present in local project data"
"48","172","NGC7496","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC7496.phot.1.fits","1158","1506","-0.75","0.75","606.0","744.0","347.4471","-43.42787","0.0","606.22998046875","744.0999755859375","33.20000076293945","0.04100000113248825","112","127","16.81306641623088","147","37.599998474121094","0.7599999904632568","39.79999923706055","2.737992388432356","2.8407061330124233","2.8326570188834745","3.0088064294473345","s4gbars_table.dat sma_dp_kpc2","0.77","1.0","0.7080000042915344","0.397","9.972999410587995","15.02","102.12245691030027","7.436449726287591","0.0","0.0","2.1162642232080087","221.50380663498598","3.2","3.2","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"49","17","IC1933","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\IC1933.phot.1.fits","949","1077","-0.75","0.75","299.0","296.0","51.4161","-52.78547","0.0","299.1600036621094","295.6300048828125","54.79999923706055","0.44999998807907104","60","67","58.472179090237866","42","14.5","0.6299999952316284","10.600000381469727","1.4123554650570866","1.5016351010517268","1.5097592902334376","1.0951580133532421","s4gbars_table.dat sma_dp_kpc2","0.366","2.0","0.18400000035762787","","9.588000408972519","20.091","68.09594555651466","6.632805576205057","30.24","2.9454916733328482","1.722294436768235","98.0893222954828","6.2","6.1","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"50","101","NGC7531","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC7531.phot.1.fits","1425","2139","-0.75","0.75","856.0","988.0","348.70245","-43.5991","0.0","858.0","984.2999877929688","21.299999237060547","0.46299999952316284","112","150","59.42651669125334","7","26.299999237060547","0.6600000262260437","29.600000381469727","2.9056039560759217","3.149335066398746","3.1486582793978615","3.5385114529309094","s4gbars_table.dat sma_dp_kpc2","0.428","2.0","0.550000011920929","0.188","10.444999831803164","22.788","123.3449163313567","13.62705235187238","32.41","3.5806320994836733","2.546767391462439","174.76646756735107","4.0","4.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"51","161","NGC4496A","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4496A.phot.1.fits","1027","1208","-1.22334117768332","1.22328355209902","357.0","840.0","187.9143","3.9395","0.0","360.4800109863281","840.5900268554688","62.400001525878906","0.12600000202655792","108","116","29.732154340294297","49","23.399999618530273","0.6200000047683716","27.600000381469727","1.770442876881681","1.785883676501574","1.7855748672823792","2.106426900489036","s4gbars_table.dat sma_dp_kpc2","0.56","1.0","","","9.838999479127887","15.606","101.18619259766066","7.655742475354966","52.17","3.947179696022107","2.3496954694204053","141.76944808034432","7.6","7.4","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","No matching Diaz-Garcia Fourier row; Erwin et al. manual revisions are not represented unless present in local project data"
"52","56","NGC3486","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC3486.phot.1.fits","990","1071","-1.22334117768332","1.22328355209902","323.0","760.0","165.09975","28.97481","0.0","324.010009765625","761.2000122070312","83.5999984741211","0.257999986410141","202","225","43.17461069122908","75","15.399999618530273","0.5600000023841858","22.899999618530273","1.0536940343732575","1.064013765415342","1.0605362034276293","1.5804749924594776","s4gbars_table.dat sma_dp_kpc2","0.426","2.0","0.15800000727176666","0.056","10.176999444891962","14.113","174.6309653312614","11.948545869246317","68.98","4.719728213705669","4.644190667345405","132.01816697524023","5.2","5.2","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"53","86","NGC4618","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4618.phot.1.fits","1162","1016","-1.22334117768332","1.22328355209902","336.0","686.0","190.3866","41.15091","0.0","334.239990234375","685.6599731445312","13.300000190734863","0.25600001215934753","120","142","42.996835484503926","59","20.5","0.6299999952316284","20.299999237060547","0.725522992267229","0.8722332886300258","0.8670884541730299","0.8647873947026964","s4gbars_table.dat sma_dp_kpc2","0.673","1.0","0.42100000381469727","0.162","9.465999649219395","7.3","106.93534002787328","3.7845877012749374","58.64","2.0753496715390396","1.651644244054978","81.57394270149612","8.7","8.6","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"54","115","UGC05354","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\UGC05354.phot.1.fits","1170","1513","-0.75","0.75","544.0","733.0","149.7225","47.7368","0.0","544.0399780273438","733.6500244140625","76.30000305175781","0.4309999942779541","37","41","57.06571843786578","46","16.5","","","1.3010253799723657","1.6490828760417633","","","s4gbars_table.dat sma_dp_kpc2","","2.0","","","8.762999454027776","16.264","39.45674496576715","3.1111652491854502","27.77","2.1896651395050055","1.2343182604901461","87.25182985184486","4.3","8.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","No matching Diaz-Garcia Fourier row; Legacy local sma_dp_kpc value is missing or non-positive; Erwin et al. manual revisions are not represented unless present in local project data"
"55","136","NGC0600","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC0600.phot.1.fits","804","1055","-0.75","0.75","285.0","277.0","23.27205","-7.3114","0.0","285.8999938964844","275.4800109863281","47.099998474121094","0.07500000298023224","30","67","22.81782111890692","18","20.5","0.7200000286102295","21.5","2.2759556880711704","2.323111050957425","2.3203645795457297","2.439266603505296","s4gbars_table.dat sma_dp_kpc2","0.706","1.0","0.7269999980926514","0.385","9.792999988367361","22.9","78.90803975686144","8.7605464350817","36.02","3.999020677284076","2.445153564589242","72.84639594789438","7.0","7.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"56","67","NGC4064","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4064.phot.1.fits","1083","1313","-1.22334117768332","1.22328355209902","388.0","911.0","181.04655","18.44344","0.0","388.5","912.0800170898438","148.89999389648438","0.5299999713897705","135","172","64.27234969194376","166","35.20000076293945","0.6800000071525574","23.299999237060547","1.814566698179526","2.125728009772679","2.159952973117106","1.408596756475788","s4gbars_table.dat sma_dp_kpc2","0.484","1.0","0.5120000243186951","0.19","9.718999616645068","10.633","96.63206373850304","4.981401273757072","37.34","1.924884105398395","1.1694160667102995","90.8790554870734","1.4","1.2","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"57","119","UGC06931","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\UGC06931.phot.1.fits","1080","1024","-0.75","0.75","298.0","720.0","179.3562","57.93003","0.0","303.989990234375","718.239990234375","64.5","0.3100000023841858","26","41","47.62375474517796","40","12.100000381469727","0.6800000071525574","8.899999618530273","0.9736198579497248","1.06947312993129","1.0701771992339952","0.7822179504042908","s4gbars_table.dat sma_dp_kpc2","0.615","2.0","0.30300000309944153","","9.039001417159449","16.597","34.76332068465379","2.7972115162688724","24.19","1.9464350713887475","1.130525537536664","64.93534253145523","9.0","9.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"58","170","NGC6412","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC6412.phot.1.fits","877","1066","-0.75","0.75","302.0","774.0","262.40445","75.7049","0.0","300.7799987792969","771.7100219726562","1.399999976158142","0.052000001072883606","82","90","18.955475257887127","166","9.399999618530273","0.4300000071525574","9.399999618530273","1.070952415581897","1.0753977169704247","1.0823455263859598","1.0725376166593332","s4gbars_table.dat sma_dp_kpc2","0.415","1.0","0.23600000143051147","0.084","10.116999364206654","23.5","63.84417137948137","7.273837187200019","41.8","4.762320316098222","2.4672920757278254","160.17446951844641","5.2","5.2","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"59","92","NGC4765","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4765.phot.1.fits","1046","1220","-1.22334117768332","1.22328355209902","404.0","868.0","193.3101","4.46335","0.0","401.3800048828125","867.6799926757812","55.400001525878906","0.31700000166893005","45","60","48.20035509200262","72","8.800000190734863","","","0.9044675538748697","0.9495181215616088","","","s4gbars_table.dat sma_dp_kpc2","","2.0","","","9.538000344099887","21.2","34.524011668333074","3.548391861773258","10.93","1.1233898140741279","1.1908137589993455","43.287538700050746","0.0","1.9","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","No matching Diaz-Garcia Fourier row; Legacy local sma_dp_kpc value is missing or non-positive; Erwin et al. manual revisions are not represented unless present in local project data"
"60","68","NGC4102","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4102.phot.1.fits","1195","1505","-0.75","0.75","620.0","761.0","181.59885","52.71092","0.0","627.6300048828125","762.4600219726562","39.70000076293945","0.44999998807907104","97","135","58.472179090237866","67","12.399999618530273","0.38999998569488525","11.899999618530273","1.2252413157830946","1.52981327278875","1.6797663200252102","1.47121155467789","s4gbars_table.dat sma_dp_kpc2","0.324","2.0","0.4830000102519989","","10.553999463678078","20.381","88.12948955884592","8.70805578599781","19.42","1.9188859961699756","2.2510844884008434","158.33195714625475","3.1","3.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"61","106","PGC007654","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\PGC007654.phot.1.fits","787","1062","-0.75","0.75","278.0","280.0","30.22875","-8.84178","0.0","276.7900085449219","283.510009765625","30.299999237060547","0.23600000143051147","30","37","41.18717850721501","25","16.200000762939453","0.6499999761581421","15.600000381469727","1.7573267398734636","1.7630578240045425","1.7573267398734636","1.6977593860784486","s4gbars_table.dat sma_dp_kpc2","0.55","2.0","","","8.705000256748303","22.375","33.19871351932999","3.6012954936368677","18.54","2.0111628245218527","1.2645159139941338","84.02160917439933","9.9","9.9","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","No matching Diaz-Garcia Fourier row; Erwin et al. manual revisions are not represented unless present in local project data"
