rank,name,catalogue,candidate_rank,x,y,score,peak
22,NGC4303,2MASS,2,356.76226708214307,866.1816329667427,0.4857636957400928,308.1404016275018
22,NGC4303,weak_Gaia,1,399.80771276240887,692.6613429481658,0.12294931217653274,38.57618782763042
22,NGC4303,weak_Gaia,2,362.79803805108133,677.4471594760465,0.025180187794366638,13.674667044576486
23,NGC7531,2MASS,1,828.9899878283804,893.7944099004261,1.6015360360957636,1493.9794808645368
23,NGC7531,weak_Gaia,1,927.9415500698819,944.036220584336,0.10008947224203865,32.71160500039637
23,NGC7531,weak_Gaia,2,886.049298611951,999.580689105647,0.053617861730735246,32.366571601228074
23,NGC7531,weak_Gaia,3,852.6240460665671,1000.4425961821245,0.0015310087322492009,6.913388716219074
24,NGC1559,2MASS,1,869.5265931912453,747.1623909444407,1.8668814706338086,156.24278812505779
24,NGC1559,2MASS,2,856.830684051524,754.9189345092517,0.21982058494178322,8.199644939365974
24,NGC1559,weak_Gaia,1,869.5642202770161,747.2508427473288,0.27346898427177435,156.24278812505779
24,NGC1559,weak_Gaia,2,851.8675409635451,780.4681287199234,0.132037685249922,24.762267096133165
24,NGC1559,weak_Gaia,3,830.0613957807777,807.8393968058448,0.013950369464205678,10.012398000033816
25,NGC0918,2MASS,1,285.1442388340558,280.781888872673,1.561001873111574,118.06319928486975
25,NGC0918,2MASS,2,257.21477031283064,255.51558895438228,0.6837729081778036,27.39951459547682
25,NGC0918,weak_Gaia,1,257.15760112957486,255.46521102158795,0.3176556096305044,27.39951459547682
25,NGC0918,weak_Gaia,2,284.9657738835392,280.47545213756945,0.2956799474100388,118.06319928486975
26,NGC3992,2MASS,1,1340.098411557023,982.0293787326275,1.4509689413475624,1049.2387416270585
26,NGC3992,2MASS,2,1446.0945048771425,955.7546918115943,0.9415480870956798,409.7938320603522
26,NGC3992,2MASS,3,1457.0954392347865,927.0984071698069,0.6794943474589876,182.52495208343825
26,NGC3992,2MASS,4,1263.0727737334907,725.5436381723997,0.39091687119745594,91.68451271088266
26,NGC3992,weak_Gaia,1,1263.3511547665441,725.645297054625,0.35918861648505396,91.68451271088266
26,NGC3992,weak_Gaia,2,1445.7991874319682,955.4502330735344,0.24296607314441568,409.7938320603522
26,NGC3992,weak_Gaia,3,1340.0007767424297,982.0262010929613,0.24035931174975209,1049.2387416270585
26,NGC3992,weak_Gaia,4,1457.5600173601313,926.8155597497263,0.23721161722741346,182.52495208343825
26,NGC3992,weak_Gaia,5,1425.6107348654402,1081.684979450451,0.10617423049283184,12.212852111093257
26,NGC3992,weak_Gaia,6,1283.9346691382436,928.4870254554412,0.048898374377470494,17.78849912789144
26,NGC3992,weak_Gaia,7,1375.593089044542,739.6455150970716,0.004921430707823303,13.486162312813887
27,NGC7418,2MASS,1,1032.217926326537,937.0901765819777,0.8171057962958317,132.14103665444145
27,NGC7418,2MASS,2,1039.909751059533,1034.7421472338974,0.7814212120026924,227.87674840580098
